namespace,image,cve
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-25122
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-25329
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-9484
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-30639
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-41079
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-25762
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-42252
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2016-6794
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-11784
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1304
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1305
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2019-0221
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-13943
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-1935
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-24122
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-30640
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-33037
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2023-28708
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-43980
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-13935
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-24122
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2021-43980
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-15522
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-7536
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-10693
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-8045
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-8028
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-11087
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-8046
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-27772
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1196
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2023-20883
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22965
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1273
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-8046
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2023-34036
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22965
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1270
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1275
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1270
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22965
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2016-9878
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-11040
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1272
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-15756
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1199
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1257
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1271
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-5421
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22968
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22970
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22971
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2023-20861
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2023-20863
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-22950
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1270
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1257
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-5421
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2016-1000027
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-11040
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-15756
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-11039
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-5421
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2016-9878
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1272
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-15756
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2018-1271
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2020-5421
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-1471
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2017-18640
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-25857
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-38749
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-38750
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-38751
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-38752
sock-shop,shipping-78db6c6958-z8wzm_shipping,CVE-2022-41854
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0732
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0733
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0734
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0737
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0739
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-5407
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0732
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0733
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0734
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0737
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-0739
sock-shop,user-5c8d59bcd4-2j5ds_user,CVE-2018-5407
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3462
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-1252
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-3810
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7543
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-9924
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-9401
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-0634
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2781
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-8991
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5094
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5188
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5094
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5188
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12886
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11671
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12886
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2015-5276
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11671
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12020
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7526
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-14855
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12020
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7526
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-14855
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-10188
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-0053
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3462
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-1252
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-3810
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-12900
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-3189
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-1000366
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5094
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5188
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10140
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-8991
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12886
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2015-5276
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11671
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7526
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-9526
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0495
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-13627
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10684
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10685
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11112
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11113
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13728
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-16879
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13729
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13730
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13733
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19211
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17594
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17595
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10684
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10685
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11112
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11113
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13728
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-16879
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13729
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13730
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13733
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19211
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17594
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17595
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2015-3217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7186
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7244
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2020-14155
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7245
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-7246
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1126
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1122
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1123
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1124
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1125
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5094
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-5188
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-8610
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-3731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7056
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-3735
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0735
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0737
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-0739
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-5407
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-1547
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-1559
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-1563
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12886
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2015-5276
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11671
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-18078
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15686
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15688
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16865
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3842
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7796
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1049
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-6454
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16888
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6954
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3815
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10684
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10685
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11112
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11113
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13728
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-16879
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13729
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13730
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13733
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19211
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17594
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17595
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-18078
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15686
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15688
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16865
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3842
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7796
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1049
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-6454
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16888
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6954
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3815
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-12424
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-6252
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-2616
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-7169
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-1000366
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10684
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10685
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11112
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11113
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13728
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-16879
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13729
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13730
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13733
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19211
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17594
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17595
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10684
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-10685
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11112
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-11113
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13728
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-16879
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13729
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13730
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13731
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13732
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13733
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-13734
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19217
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-19211
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17594
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-17595
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-12424
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-6252
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-2616
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-7169
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-12883
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-18311
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6797
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6913
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-12837
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-12015
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-6512
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1126
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1122
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1123
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1124
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1125
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-17512
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-18078
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15686
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15688
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16865
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3842
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7796
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1049
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-6454
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16888
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6954
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3815
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-18078
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15686
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15688
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16865
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3842
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7796
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1049
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-6454
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16888
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6954
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3815
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-20482
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2017-18078
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15686
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-15688
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16865
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3842
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-7796
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-1049
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-6454
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16888
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-6954
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2019-3815
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2018-16864
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-2779
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-5011
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-9841
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-9843
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-9840
sock-shop,user-db-758477f574-xsq5b_user-db,CVE-2016-9842
